type,src,question,prompt,response,id,target,participant,response_num,rating_std
uses,snbmo09,What is a surprising use for a BOX?,box,a light switch,snbmo09_3_box-9068f3,2.2,snbmo0967,7.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,beat someone in the head,snbmo09_1_brick-d0b28f,1.7,snbmo0967,1.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it as a seat,snbmo09_1_brick-42d488,1.5,snbmo0967,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it as a plate,snbmo09_1_brick-4d3a67,1.5,snbmo0967,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it as a table,snbmo09_1_brick-044c03,1.5,snbmo0967,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it as a stoplight,snbmo09_1_brick-0fbb84,3.0,snbmo0967,5.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it as a scrubbing tool to bathe with,snbmo09_1_brick-433972,3.2,snbmo0967,6.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,use it to keep balanced place it on your head,snbmo09_1_brick-47fc15,1.8,snbmo0967,7.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,microphone,snbmo09_2_knife-aef25a,3.0,snbmo0967,1.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,thermometer,snbmo09_2_knife-816a84,2.8,snbmo0967,2.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,bookmark,snbmo09_2_knife-ec22fe,1.7,snbmo0967,3.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,a hair trimmer,snbmo09_2_knife-34ce51,1.7,snbmo0967,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,an accessory,snbmo09_2_knife-142c90,2.0,snbmo0967,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,a baton,snbmo09_2_knife-55ee5f,2.8,snbmo0967,6.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,wrap yourself up as a present,snbmo09_3_box-983c0c,1.5,snbmo0968,1.0,1.0
uses,snbmo09,What is a surprising use for a BOX?,box,hide toys from a child,snbmo09_3_box-5f4835,1.2,snbmo0968,2.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,make signs out of cardboard,snbmo09_3_box-363032,1.5,snbmo0968,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,cut it up in small pieces and make letters and numbers for children to play with,snbmo09_3_box-2e2626,3.3,snbmo0968,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,home for animal,snbmo09_1_brick-962f5f,2.7,snbmo0968,1.0,1.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,weights,snbmo09_1_brick-a6a254,1.3,snbmo0968,2.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,shoes,snbmo09_1_brick-2f0c88,2.8,snbmo0968,3.0,1.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,toothbrush holder,snbmo09_1_brick-dbfe61,3.5,snbmo0968,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,confetti,snbmo09_1_brick-bb821f,3.5,snbmo0968,5.0,1.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,weapon,snbmo09_1_brick-ac0f97,1.2,snbmo0968,6.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,lift,snbmo09_1_brick-607832,1.5,snbmo0968,7.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,build home,snbmo09_1_brick-bf5f37,1.0,snbmo0968,8.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,film holder (rolls of film),snbmo09_1_brick-4ac8c5,3.3,snbmo0968,9.0,1.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,dig,snbmo09_2_knife-8a7fb4,1.2,snbmo0968,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,sculpt a sand castle,snbmo09_2_knife-2b3fe5,2.0,snbmo0968,2.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,pry open a door,snbmo09_2_knife-c39e2e,1.5,snbmo0968,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,house,snbmo09_3_box-b52ca9,1.3,snbmo0969,1.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,babysitter (put baby in box),snbmo09_3_box-bad51c,2.7,snbmo0969,2.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,gut it with volatile chemicals and use it to impair animals or mess with memory or consiousness,snbmo09_3_box-407b14,2.3,snbmo0969,3.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BOX?,box,"smoke marijuana in it while it is sealed---aka ""hot-boxing""",snbmo09_3_box-53c949,2.0,snbmo0969,4.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BRICK?,brick,paperweight,snbmo09_1_brick-1b1ac6,1.0,snbmo0969,1.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,"use for anger mangement, either smash the brick or someone's face with the brick",snbmo09_1_brick-349cff,2.0,snbmo0969,2.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a BRICK?,brick,"put it in a long tube sock and hang from a sturdy ceiling fan with a chair under it as a ""punishment chair""",snbmo09_1_brick-d0bb89,3.5,snbmo0969,3.0,1.7320508075688772
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it for self defense,snbmo09_2_knife-5fa1d1,1.0,snbmo0969,1.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it to break a lock to open something,snbmo09_2_knife-bffb05,1.5,snbmo0969,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,"use it to cut and split wires, say as if you were stabbing a can",snbmo09_2_knife-e8c38d,1.7,snbmo0969,3.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use it as a hot plate with a flame under it to melt stuff without direct flame,snbmo09_2_knife-569e55,2.5,snbmo0969,4.0,1.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use to pry open a window,snbmo09_2_knife-7a86a4,1.2,snbmo0969,5.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,store stuff,snbmo09_3_box-36810b,1.0,snbmo097,1.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,tent/fort,snbmo09_3_box-6a70ed,2.7,snbmo097,2.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,house if you didn't have one,snbmo09_3_box-6159b3,1.2,snbmo097,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,umbrella,snbmo09_3_box-64f03a,2.0,snbmo097,4.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,paperweight,snbmo09_1_brick-392101,1.0,snbmo097,1.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,decoration,snbmo09_1_brick-5c4fef,1.5,snbmo097,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,support something,snbmo09_1_brick-fef828,1.5,snbmo097,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,door stopper,snbmo09_1_brick-18489d,1.0,snbmo097,4.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,cut something,snbmo09_2_knife-d0cf1e,1.0,snbmo097,1.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to kill/ stab something,snbmo09_2_knife-2785c1,1.0,snbmo097,2.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,for protection,snbmo09_2_knife-41f66c,1.0,snbmo097,3.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,painting,snbmo09_3_box-d4a23f,1.8,snbmo0970,1.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,holding things down,snbmo09_3_box-96f4ac,1.0,snbmo0970,2.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,throwing it (instead of a ball),snbmo09_3_box-11af7c,2.0,snbmo0970,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,drinking from it,snbmo09_3_box-1ad8ae,2.8,snbmo0970,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,hit someone with,snbmo09_1_brick-e65d08,1.5,snbmo0970,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,drawing (using the clay),snbmo09_1_brick-a56fb4,2.5,snbmo0970,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,stepping stool,snbmo09_1_brick-2fd2f1,1.2,snbmo0970,3.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,pot a plant in it,snbmo09_1_brick-79a61d,1.7,snbmo0970,4.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,musical instrument---in building one or acting like an instrument,snbmo09_1_brick-241411,3.0,snbmo0970,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,"holding up clothing, posters to the wall",snbmo09_2_knife-9fc590,1.8,snbmo0970,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,playing darts (it being the dart),snbmo09_2_knife-ff34e2,1.5,snbmo0970,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,using it as ammo (in a canon),snbmo09_2_knife-0a8ab3,3.0,snbmo0970,3.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a KNIFE?,knife,using it on the end of a fishing pole to hold the bait,snbmo09_2_knife-1cc3c1,2.5,snbmo0970,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,painting,snbmo09_2_knife-d4a23f,2.0,snbmo0970,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,umbrella,snbmo09_3_box-75f9fa,2.0,snbmo0971,1.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,safe,snbmo09_3_box-cbf483,2.0,snbmo0971,2.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,table,snbmo09_3_box-c61772,1.7,snbmo0971,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,shoes,snbmo09_3_box-767be3,1.8,snbmo0971,4.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,bags,snbmo09_3_box-91ee2d,1.7,snbmo0971,5.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,nightstand,snbmo09_3_box-0067df,1.7,snbmo0971,6.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,calendar,snbmo09_3_box-a34482,2.7,snbmo0971,7.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,study guide,snbmo09_3_box-c4b10c,2.0,snbmo0971,8.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,use brick for building some desks so we can have stable desks,snbmo09_1_brick-8f5eca,1.5,snbmo0971,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,clock,snbmo09_1_brick-95683b,3.0,snbmo0971,2.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BRICK?,brick,blackboard,snbmo09_1_brick-246ee6,3.0,snbmo0971,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,chairs,snbmo09_1_brick-f3042d,1.5,snbmo0971,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,bed,snbmo09_1_brick-9411fc,3.0,snbmo0971,5.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a KNIFE?,knife,car bumpers,snbmo09_2_knife-6193b9,2.3,snbmo0971,1.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a KNIFE?,knife,chopping board,snbmo09_2_knife-080c06,1.0,snbmo0971,2.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,food containers,snbmo09_2_knife-271606,2.0,snbmo0971,3.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,purses,snbmo09_2_knife-8e6b7f,2.3,snbmo0971,4.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a KNIFE?,knife,doors,snbmo09_2_knife-de8d82,1.2,snbmo0971,5.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,safe,snbmo09_2_knife-cbf483,1.0,snbmo0971,6.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,child playhouse,snbmo09_3_box-255255,1.5,snbmo0972,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,housing for small animal,snbmo09_3_box-970c26,1.5,snbmo0972,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,an actual room with additional boxes,snbmo09_3_box-501f48,1.7,snbmo0972,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,bed,snbmo09_3_box-1a4813,1.2,snbmo0972,4.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,desk,snbmo09_3_box-f3f676,2.0,snbmo0972,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,medicine ball with addition of heavy object,snbmo09_3_box-f9ae07,3.5,snbmo0972,6.0,1.7320508075688772
uses,snbmo09,What is a surprising use for a BRICK?,brick,door stop,snbmo09_1_brick-19de2f,1.0,snbmo0972,1.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,brick decoration,snbmo09_1_brick-a4ff8c,2.0,snbmo0972,2.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,cheese grater,snbmo09_1_brick-8c3b2b,4.5,snbmo0972,3.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,book support,snbmo09_1_brick-b76a6f,1.7,snbmo0972,4.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,chalk,snbmo09_1_brick-c14b6b,2.2,snbmo0972,5.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BRICK?,brick,broken down and use as texture for paint,snbmo09_1_brick-e03966,4.0,snbmo0972,6.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,light reflection,snbmo09_2_knife-db2f4b,2.5,snbmo0972,1.0,1.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,placement along a door,snbmo09_2_knife-037b22,1.7,snbmo0972,2.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,writing utensil,snbmo09_2_knife-46edcf,1.3,snbmo0972,3.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,distraction to a hidden trick,snbmo09_2_knife-79398f,2.5,snbmo0972,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,shaped for hair cutting and attached to fingers,snbmo09_2_knife-23810f,2.0,snbmo0972,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,put a brick into it,snbmo09_3_box-13c597,1.0,snbmo0973,1.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,put a knife into it,snbmo09_3_box-906fc2,1.0,snbmo0973,2.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,shelter,snbmo09_3_box-c3beb7,1.3,snbmo0973,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,make masks,snbmo09_3_box-0dcc69,2.0,snbmo0973,4.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,stand on it,snbmo09_3_box-040aaf,1.7,snbmo0973,5.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,store anything,snbmo09_3_box-2ded41,1.0,snbmo0973,6.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,keep insects,snbmo09_3_box-f1de31,1.5,snbmo0973,7.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,make habitat,snbmo09_3_box-7ed170,1.7,snbmo0973,8.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,break a window,snbmo09_1_brick-fc1835,1.2,snbmo0973,1.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,keep a car from rolling down a hill,snbmo09_1_brick-149b61,1.2,snbmo0973,2.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,hammer a nail into somehting,snbmo09_1_brick-d2176b,1.7,snbmo0973,3.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,paperweight,snbmo09_1_brick-2cfaa1,1.0,snbmo0973,4.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,model of 3 dimensional shape,snbmo09_1_brick-14e7fb,2.0,snbmo0973,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,pry ice from an ice tray,snbmo09_2_knife-0aacde,2.3,snbmo0973,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,get gum off the bottom of a shoe/table,snbmo09_2_knife-ea3f6f,1.5,snbmo0973,2.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,carve into wood,snbmo09_2_knife-0bd9c5,1.0,snbmo0973,3.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,toothpick,snbmo09_2_knife-cbc7c1,2.0,snbmo0973,4.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,cut hair,snbmo09_2_knife-43060c,1.0,snbmo0973,5.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,trim fingernails and toenails,snbmo09_2_knife-78e26a,1.5,snbmo0973,6.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,sharpen sticks,snbmo09_2_knife-beaa13,1.2,snbmo0973,7.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,cut up boxes,snbmo09_2_knife-9cfe7f,1.0,snbmo0973,8.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,scare away a theif,snbmo09_2_knife-881f94,1.5,snbmo0973,9.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,as a gift,snbmo09_3_box-b69024,1.5,snbmo0974,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,grow flowers out of,snbmo09_3_box-0735c4,2.2,snbmo0974,2.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,use as mulch,snbmo09_3_box-3ad02a,3.2,snbmo0974,3.0,1.707825127659933
uses,snbmo09,What is a surprising use for a BOX?,box,recycle,snbmo09_3_box-85c7d6,1.5,snbmo0974,4.0,1.0
uses,snbmo09,What is a surprising use for a BOX?,box,mircowave pizzas on,snbmo09_3_box-9cae95,1.8,snbmo0974,5.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,use as a placemat,snbmo09_3_box-4faffb,2.0,snbmo0974,6.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,crush and use as a stress relief,snbmo09_3_box-35abf7,3.8,snbmo0974,7.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BOX?,box,hide inside,snbmo09_3_box-9d3912,1.2,snbmo0974,8.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,send yourself in the mail inside of a box,snbmo09_3_box-152267,2.0,snbmo0974,9.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a BOX?,box,use as a playhouse for kids,snbmo09_3_box-bd85c2,1.5,snbmo0974,10.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,use as a mini sandbox,snbmo09_3_box-f3c591,2.2,snbmo0974,11.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BOX?,box,create a rock garden,snbmo09_3_box-514396,2.0,snbmo0974,12.0,1.1547005383792517
uses,snbmo09,What is a surprising use for a BOX?,box,turn into a prayer box,snbmo09_3_box-69bdbd,1.5,snbmo0974,13.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,hold food,snbmo09_3_box-f37fae,1.0,snbmo0974,14.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,book stand,snbmo09_1_brick-642ac5,1.7,snbmo0974,1.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,bedriser,snbmo09_1_brick-f78693,2.0,snbmo0974,2.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,paperweight,snbmo09_1_brick-836c79,1.0,snbmo0974,3.0,0.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,hold pencils,snbmo09_1_brick-e5a0d1,2.5,snbmo0974,4.0,1.2909944487358056
uses,snbmo09,What is a surprising use for a BRICK?,brick,balance on head,snbmo09_1_brick-0755a6,2.5,snbmo0974,5.0,1.2909944487358056
uses,snbmo09,What is a surprising use for a BRICK?,brick,trip people w/brick,snbmo09_1_brick-850f44,2.2,snbmo0974,6.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,decoration,snbmo09_1_brick-648477,1.5,snbmo0974,7.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BRICK?,brick,head up one's bed,snbmo09_1_brick-7bca19,2.0,snbmo0974,8.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,grown plants around,snbmo09_1_brick-4e1603,2.0,snbmo0974,9.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,to make a sidewalk,snbmo09_1_brick-9cc5cf,1.0,snbmo0974,10.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,decoration to dry erase board,snbmo09_2_knife-2cace9,2.0,snbmo0974,1.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to knife people,snbmo09_2_knife-871ba4,1.0,snbmo0974,2.0,0.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,bend them to upset people,snbmo09_2_knife-0fb023,2.0,snbmo0974,3.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use as a mirror,snbmo09_2_knife-eccb53,1.5,snbmo0974,4.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a KNIFE?,knife,part hair,snbmo09_2_knife-52aedd,2.8,snbmo0974,5.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,cool down one's puppy eyes,snbmo09_2_knife-5cd573,1.8,snbmo0974,6.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,paint give as a gift,snbmo09_2_knife-3cc50e,2.0,snbmo0974,7.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use as a bookmark,snbmo09_2_knife-031e24,2.7,snbmo0974,8.0,1.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to stand up very small plants,snbmo09_2_knife-48fd69,3.0,snbmo0974,9.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,remove excess lipstick,snbmo09_2_knife-b50409,3.0,snbmo0974,10.0,0.816496580927726
uses,snbmo09,What is a surprising use for a KNIFE?,knife,use as a drumstick,snbmo09_2_knife-6345be,2.2,snbmo0974,11.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BOX?,box,as a house,snbmo09_3_box-92dac8,1.5,snbmo0975,1.0,0.5773502691896257
uses,snbmo09,What is a surprising use for a BOX?,box,as a boat,snbmo09_3_box-14feb5,2.7,snbmo0975,2.0,1.5
uses,snbmo09,What is a surprising use for a BOX?,box,turn it into a brick,snbmo09_3_box-c40119,2.2,snbmo0975,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,turn it into a chair,snbmo09_3_box-1b6ed5,2.0,snbmo0975,4.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,as a table,snbmo09_3_box-53027c,1.7,snbmo0975,5.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,a door mat,snbmo09_3_box-d08fee,1.8,snbmo0975,6.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,a bowl,snbmo09_3_box-65db56,2.0,snbmo0975,7.0,0.0
uses,snbmo09,What is a surprising use for a BOX?,box,wear as a shpe,snbmo09_3_box-fffa63,1.2,snbmo0975,8.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,wear as an outfit,snbmo09_3_box-4a4216,2.0,snbmo0975,9.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BRICK?,brick,desk ornament,snbmo09_1_brick-4cefcc,2.5,snbmo0975,1.0,1.2909944487358056
uses,snbmo09,What is a surprising use for a BRICK?,brick,writing utensil,snbmo09_1_brick-bf6200,2.2,snbmo0975,2.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,door wedge,snbmo09_1_brick-fe3db6,1.3,snbmo0975,3.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,hand weight,snbmo09_1_brick-ccf7d3,1.7,snbmo0975,4.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,toy for loud children,snbmo09_1_brick-28298f,2.3,snbmo0975,5.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,fire starter,snbmo09_1_brick-293c91,1.7,snbmo0975,6.0,0.957427107756338
uses,snbmo09,What is a surprising use for a BRICK?,brick,skin exfoliator,snbmo09_1_brick-c7f6f0,3.5,snbmo0975,7.0,1.0
uses,snbmo09,What is a surprising use for a BRICK?,brick,a weapon,snbmo09_1_brick-2e4344,1.5,snbmo0975,8.0,1.0
uses,snbmo09,What is a surprising use for a KNIFE?,knife,to cut your hair,snbmo09_2_knife-c292e5,1.3,snbmo0975,1.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,as a tooth pick,snbmo09_2_knife-c2ee7c,1.8,snbmo0975,2.0,0.957427107756338
uses,snbmo09,What is a surprising use for a KNIFE?,knife,as a piece of decoration,snbmo09_2_knife-3732e4,1.8,snbmo0975,3.0,0.5
uses,snbmo09,What is a surprising use for a KNIFE?,knife,attach them to the bottom of shoes and you have home-made ice skates,snbmo09_2_knife-baffa9,4.0,snbmo0975,4.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,to live in,snbmo09_3_box-548146,1.3,snbmo0976,1.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,to build a box city,snbmo09_3_box-d0d78f,2.7,snbmo0976,2.0,1.2583057392117916
uses,snbmo09,What is a surprising use for a BOX?,box,to paint on,snbmo09_3_box-6dce04,1.8,snbmo0976,3.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,to breakdance on,snbmo09_3_box-ac06a8,2.0,snbmo0976,4.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,to build a wall,snbmo09_3_box-189863,2.0,snbmo0976,5.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,as a dog house,snbmo09_3_box-e6bab7,1.7,snbmo0976,6.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,as a playpen for a child,snbmo09_3_box-d8fc4f,1.7,snbmo0976,7.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,to wear as a dress,snbmo09_3_box-b38df9,2.0,snbmo0976,8.0,0.816496580927726
uses,snbmo09,What is a surprising use for a BOX?,box,use as a table,snbmo09_3_box-609560,1.8,snbmo0976,9.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,to hide things in,snbmo09_3_box-3c0ac3,1.3,snbmo0976,10.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,to use as a chair,snbmo09_3_box-a9c833,1.7,snbmo0976,11.0,0.5
uses,snbmo09,What is a surprising use for a BOX?,box,to sleep on,snbmo09_3_box-1f276f,2.0,snbmo0976,12.0,1.4142135623730951
uses,snbmo09,What is a surprising use for a BOX?,box,as a blanket,snbmo09_3_box-205f5e,2.2,snbmo0976,13.0,0.5
uses,snbmo09,What is a surprising use for a BRICK?,brick,to make roads,snbmo09_1_brick-f51192,1.0,snbmo0976,1.0,0.0
